Station Name,CALGARY INTL A,,,,,,,,,,,,,,,,,,,,,,
Province,ALBERTA,,,,,,,,,,,,,,,,,,,,,,
Current Station Operator,NAV Canada,,,,,,,,,,,,,,,,,,,,,,
Latitude,51.12,,,,,,,,,,,,,,,,,,,,,,
Longitude,-114.01,,,,,,,,,,,,,,,,,,,,,,
Elevation,1099.1,,,,,,,,,,,,,,,,,,,,,,
Climate Identifier,3031092,,,,,,,,,,,,,,,,,,,,,,
WMO Identifier,71877,,,,,,,,,,,,,,,,,,,,,,
TC Identifier,YYC,,,,,,,,,,,,,,,,,,,,,,
All times are specified in Local Standard Time (LST). Add 1 hour to adjust for Daylight Saving Time where and when it is observed.,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
Legend,,,,,,,,,,,,,,,,,,,,,,,
E,Estimated,,,,,,,,,,,,,,,,,,,,,,
M,Missing,,,,,,,,,,,,,,,,,,,,,,
NA,Not Available,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
Date/Time,Year,Month,Day,Time,Temp (°C),Temp Flag,Dew Point Temp (°C),Dew Point Temp Flag,Rel Hum (%),Rel Hum Flag,Wind Dir (10s deg),Wind Dir Flag,Wind Spd (km/h),Wind Spd Flag,Visibility (km),Visibility Flag,Stn Press (kPa),Stn Press Flag,Hmdx,Hmdx Flag,Wind Chill,Wind Chill Flag,Weather
1/23/2019 22:00,2019,1,23,22:00,-14.3,,-16.3,,85,,22,,9,,24.1,,89.9,,,,-20,,NA
1/23/2019 23:00,2019,1,23,23:00,-15.7,,-17.8,,84,,19,,11,,24.1,,89.85,,,,-22,,Clear
1/24/2019 0:00,2019,1,24,0:00,-15.1,,-17.1,,84,,22,,13,,24.1,,89.8,,,,-22,,NA
1/24/2019 1:00,2019,1,24,1:00,-15.3,,-17.9,,81,,20,,13,,24.1,,89.68,,,,-23,,NA
1/24/2019 2:00,2019,1,24,2:00,-16.1,,-18.6,,82,,23,,12,,24.1,,89.58,,,,-23,,Clear
1/24/2019 3:00,2019,1,24,3:00,-16.6,,-19,,81,,20,,11,,24.1,,89.51,,,,-24,,NA
1/24/2019 4:00,2019,1,24,4:00,-16.6,,-19.2,,81,,20,,9,,24.1,,89.42,,,,-23,,NA
1/24/2019 5:00,2019,1,24,5:00,-14.7,,-17.6,,79,,21,,8,,24.1,,89.31,,,,-20,,Mainly Clear
1/24/2019 6:00,2019,1,24,6:00,-13.9,,-16.9,,78,,19,,9,,24.1,,89.22,,,,-20,,NA
1/24/2019 7:00,2019,1,24,7:00,-12.2,,-15.5,,76,,21,,8,,24.1,,89.14,,,,-17,,NA
1/24/2019 8:00,2019,1,24,8:00,-10.3,,-15,,69,,24,,7,,64.4,,89.1,,,,-14,,Mostly Cloudy
1/24/2019 9:00,2019,1,24,9:00,-9.3,,-13.5,,72,,21,,9,,64.4,,89.1,,,,-14,,NA
1/24/2019 10:00,2019,1,24,10:00,-6.6,,-10.1,,77,,27,,5,,3.2,,89.17,,,,-9,,"Snow Showers,Snow Pellets"
1/24/2019 11:00,2019,1,24,11:00,-1.6,,-4.8,,79,,34,,14,,32.2,,89.15,,,,-6,,Mostly Cloudy
1/24/2019 12:00,2019,1,24,12:00,-0.5,,-4.8,,73,,34,,13,,64.4,,89.13,,,,-5,,NA
1/24/2019 13:00,2019,1,24,13:00,0.8,,-5.9,,61,,34,,26,,64.4,,89.1,,,,,,NA
1/24/2019 14:00,2019,1,24,14:00,0.7,,-6.8,,57,,34,,27,,64.4,,89.08,,,,,,Mainly Clear
1/24/2019 15:00,2019,1,24,15:00,0.8,,-6.5,,58,,35,,19,,64.4,,89.06,,,,,,NA
1/24/2019 16:00,2019,1,24,16:00,1.3,,-7,,54,,34,,16,,64.4,,89.08,,,,,,NA
1/24/2019 17:00,2019,1,24,17:00,1.1,,-7.6,,52,,27,,8,,64.4,,89.11,,,,,,Mainly Clear
1/24/2019 18:00,2019,1,24,18:00,-0.3,,-7.1,,60,,24,,8,,48.3,,89.16,,,,-3,,NA
1/24/2019 19:00,2019,1,24,19:00,-1.4,,-6.9,,67,,26,,6,,24.1,,89.17,,,,-4,,NA
1/24/2019 20:00,2019,1,24,20:00,-3.6,,-7.6,,74,,21,,12,,24.1,,89.14,,,,-8,,Clear
1/24/2019 21:00,2019,1,24,21:00,-3.9,,-7.8,,74,,20,,4,,24.1,,89.12,,,,-6,,NA
1/24/2019 22:00,2019,1,24,22:00,-5.9,,-9.1,,78,,21,,9,,24.1,,89.1,,,,-10,,NA
1/24/2019 23:00,2019,1,24,23:00,-3.9,,-8.6,,70,,23,,12,,24.1,,89.06,,,,-9,,Clear
1/25/2019 0:00,2019,1,25,0:00,-4.8,,-9.4,,71,,20,,8,,24.1,,89.01,,,,-8,,NA
1/25/2019 1:00,2019,1,25,1:00,-5.6,,-8.9,,78,,36,,1,,24.1,,88.95,,,,-6,,NA
1/25/2019 2:00,2019,1,25,2:00,-6.3,,-9.3,,79,,23,,3,,24.1,,88.95,,,,-8,,Mostly Cloudy
1/25/2019 3:00,2019,1,25,3:00,-5.3,,-9.1,,75,,20,,3,,24.1,,88.91,,,,-7,,NA
1/25/2019 4:00,2019,1,25,4:00,-3.7,,-8.4,,70,,21,,11,,24.1,,88.84,,,,-8,,NA
1/25/2019 5:00,2019,1,25,5:00,-4,,-7.9,,74,,17,,4,,24.1,,88.86,,,,-6,,Mostly Cloudy
1/25/2019 6:00,2019,1,25,6:00,-4.4,,-7.5,,79,,35,,7,,24.1,,88.95,,,,-8,,NA
1/25/2019 7:00,2019,1,25,7:00,-0.4,,-2.5,,85,,35,,17,,3.2,,89.06,,,,-5,,Snow
1/25/2019 8:00,2019,1,25,8:00,-1.2,,-2.2,,93,,30,,4,,8.1,,89.08,,,,-3,,Snow
1/25/2019 9:00,2019,1,25,9:00,-0.7,,-1.9,,91,,35,,9,,19.3,,89.14,,,,-4,,Snow Showers
1/25/2019 10:00,2019,1,25,10:00,0.3,,-1.8,,86,,32,,13,,64.4,,89.14,,,,,,NA
1/25/2019 11:00,2019,1,25,11:00,1.7,,-2.5,,74,,28,,15,,64.4,,89.19,,,,,,Mostly Cloudy
1/25/2019 12:00,2019,1,25,12:00,3,,-4.1,,60,,33,,25,,64.4,,89.2,,,,,,NA
1/25/2019 13:00,2019,1,25,13:00,3.4,,-4.4,,57,,33,,16,,64.4,,89.18,,,,,,NA
1/25/2019 14:00,2019,1,25,14:00,3.3,,-4.9,,55,,36,,23,,64.4,,89.14,,,,,,Mainly Clear
1/25/2019 15:00,2019,1,25,15:00,2.6,,-4.4,,60,,36,,19,,64.4,,89.12,,,,,,NA
1/25/2019 16:00,2019,1,25,16:00,2.8,,-5.2,,56,,33,,7,,64.4,,89.11,,,,,,NA
1/25/2019 17:00,2019,1,25,17:00,2.4,,-6.4,,53,,36,,3,,64.4,,89.07,,,,,,Mostly Cloudy
1/25/2019 18:00,2019,1,25,18:00,-0.3,,-5.2,,69,,20,,9,,48.3,,89.08,,,,-3,,NA
1/25/2019 19:00,2019,1,25,19:00,0.1,,-4.4,,72,,20,,12,,24.1,,89,,,,,,NA
1/25/2019 20:00,2019,1,25,20:00,0.3,,-4.5,,70,,21,,10,,24.1,,88.9,,,,,,Mostly Cloudy
1/25/2019 21:00,2019,1,25,21:00,-0.2,,-4.6,,72,,20,,10,,24.1,,88.86,,,,-4,,NA
1/25/2019 22:00,2019,1,25,22:00,-0.8,,-4,,79,,18,,5,,24.1,,88.83,,,,-2,,NA
1/25/2019 23:00,2019,1,25,23:00,1.8,,-4.5,,63,,33,,5,,24.1,,88.82,,,,,,Mostly Cloudy
1/26/2019 0:00,2019,1,26,0:00,6,,-5,,45,,30,,23,,24.1,,88.85,,,,,,NA
1/26/2019 1:00,2019,1,26,1:00,5,,-5.2,,48,,35,,21,,24.1,,88.93,,,,,,NA
1/26/2019 2:00,2019,1,26,2:00,1.3,,-5.5,,61,,35,,13,,24.1,,89.04,,,,,,Mainly Clear
1/26/2019 3:00,2019,1,26,3:00,-1,,-6.8,,65,,36,,2,,24.1,,89.08,,,,-2,,NA
1/26/2019 4:00,2019,1,26,4:00,-4,,-10.2,,62,,2,,6,,24.1,,89.1,,,,-7,,NA
1/26/2019 5:00,2019,1,26,5:00,-5,,-9.1,,73,,3,,7,,24.1,,89.12,,,,-8,,Mostly Cloudy
1/26/2019 6:00,2019,1,26,6:00,-1.5,,-5.9,,72,,22,,11,,24.1,,89.17,,,,-5,,NA
1/26/2019 7:00,2019,1,26,7:00,-3.2,,-7.2,,74,,27,,4,,24.1,,89.18,,,,-5,,NA
1/26/2019 8:00,2019,1,26,8:00,-2.8,,-7.6,,70,,36,,1,,64.4,,89.2,,,,-3,,Mostly Cloudy
1/26/2019 9:00,2019,1,26,9:00,0.8,,-5.2,,64,,22,,9,,64.4,,89.2,,,,,,NA
1/26/2019 10:00,2019,1,26,10:00,3.8,,-3.4,,60,,5,,4,,64.4,,89.19,,,,,,NA
1/26/2019 11:00,2019,1,26,11:00,6.1,,-2.8,,53,,28,,3,,32.2,,89.2,,,,,,Mostly Cloudy
1/26/2019 12:00,2019,1,26,12:00,7.8,,-0.2,,57,,34,,10,,64.4,,89.11,,,,,,NA
1/26/2019 13:00,2019,1,26,13:00,8.1,,-0.2,,56,,21,,8,,64.4,,89.01,,,,,,NA
1/26/2019 14:00,2019,1,26,14:00,12.9,,-2.5,,34,,28,,24,,64.4,,88.97,,,,,,Mainly Clear
1/26/2019 15:00,2019,1,26,15:00,13.3,,-2.9,,32,,28,,22,,64.4,,88.92,,,,,,NA
1/26/2019 16:00,2019,1,26,16:00,12,,-2.7,,36,,27,,17,,64.4,,88.91,,,,,,NA
1/26/2019 17:00,2019,1,26,17:00,11.1,,-3.5,,35,,27,,26,,64.4,,88.87,,,,,,Mainly Clear
1/26/2019 18:00,2019,1,26,18:00,10.6,,-4.1,,35,,28,,29,,48.3,,88.8,,,,,,NA
1/26/2019 19:00,2019,1,26,19:00,10.8,,-5.3,,32,,28,,29,,24.1,,88.76,,,,,,NA
1/26/2019 20:00,2019,1,26,20:00,10.5,,-5.7,,32,,27,,27,,24.1,,88.69,,,,,,Mostly Cloudy
1/26/2019 21:00,2019,1,26,21:00,10.8,,-5.2,,32,,28,,30,,24.1,,88.6,,,,,,NA
1/26/2019 22:00,2019,1,26,22:00,10.5,,-5.2,,33,,27,,21,,24.1,,88.5,,,,,,NA
1/26/2019 23:00,2019,1,26,23:00,10.4,,-5.3,,33,,26,,23,,24.1,,88.41,,,,,,Mostly Cloudy
1/27/2019 0:00,2019,1,27,0:00,10.9,,-5.2,,32,,27,,35,,24.1,,88.3,,,,,,NA
1/27/2019 1:00,2019,1,27,1:00,10.6,,-4.7,,34,,26,,18,,24.1,,88.24,,,,,,NA
1/27/2019 2:00,2019,1,27,2:00,9.5,,-4.3,,38,,25,,12,,24.1,,88.11,,,,,,Mainly Clear
1/27/2019 3:00,2019,1,27,3:00,9,,-4.1,,39,,25,,14,,24.1,,87.99,,,,,,NA
1/27/2019 4:00,2019,1,27,4:00,8.3,,-4,,42,,25,,12,,24.1,,87.89,,,,,,NA
1/27/2019 5:00,2019,1,27,5:00,10.1,,-4.5,,36,,31,,27,,24.1,,87.93,,,,,,Mostly Cloudy
1/27/2019 6:00,2019,1,27,6:00,4.5,,-1.4,,66,,1,,31,,16.1,,88.16,,,,,,Rain Showers
1/27/2019 7:00,2019,1,27,7:00,1.2,,-0.9,,86,,34,,37,,4,,88.35,,,,,,"Rain,Snow"
1/27/2019 8:00,2019,1,27,8:00,2.6,,-2.5,,69,,32,,41,,24.1,,88.38,,,,,,Cloudy
1/27/2019 9:00,2019,1,27,9:00,3.4,,-4.1,,58,,33,,34,,24.1,,88.52,,,,,,NA
1/27/2019 10:00,2019,1,27,10:00,2.9,,-4.8,,57,,32,,34,,64.4,,88.66,,,,,,NA
1/27/2019 11:00,2019,1,27,11:00,3.5,,-3.8,,59,,35,,53,,64.4,,88.79,,,,,,Mainly Clear
1/27/2019 12:00,2019,1,27,12:00,2,,-3.5,,67,,35,,52,,64.4,,88.98,,,,,,NA
1/27/2019 13:00,2019,1,27,13:00,0.1,,-2.9,,80,,1,,34,,24.1,,89.11,,,,,,NA
1/27/2019 14:00,2019,1,27,14:00,-0.7,,-4.4,,76,,2,,26,,24.1,,89.21,,,,-7,,Mostly Cloudy
1/27/2019 15:00,2019,1,27,15:00,-0.7,,-4.2,,77,,1,,28,,24.1,,89.33,,,,-7,,NA
1/27/2019 16:00,2019,1,27,16:00,-1.9,,-4.4,,83,,2,,32,,1.6,,89.53,,,,-9,,Snow
1/27/2019 17:00,2019,1,27,17:00,-2.8,,-5.6,,81,,35,,39,,24.1,,89.69,,,,-11,,Cloudy
1/27/2019 18:00,2019,1,27,18:00,-3.6,,-7.1,,77,,35,,36,,4,,89.84,,,,-12,,Snow
1/27/2019 19:00,2019,1,27,19:00,-4.2,,-7.6,,77,,34,,32,,24.1,,89.95,,,,-12,,NA
1/27/2019 20:00,2019,1,27,20:00,-4,,-8.3,,72,,33,,21,,16.1,,90.06,,,,-10,,Mostly Cloudy
1/27/2019 21:00,2019,1,27,21:00,-3.9,,-8.8,,69,,32,,27,,11.3,,90.08,,,,-11,,NA
1/27/2019 22:00,2019,1,27,22:00,-4.7,,-10.1,,66,,35,,26,,24.1,,90.13,,,,-12,,NA
1/27/2019 23:00,2019,1,27,23:00,-5.5,,-10.1,,70,,33,,17,,24.1,,90.15,,,,-12,,Mainly Clear
1/28/2019 0:00,2019,1,28,0:00,-4.9,,-10.7,,64,,32,,25,,24.1,,90.19,,,,-12,,NA
1/28/2019 1:00,2019,1,28,1:00,-4.9,,-11,,63,,32,,24,,24.1,,90.22,,,,-12,,NA
1/28/2019 2:00,2019,1,28,2:00,-4.8,,-11.7,,59,,32,,18,,24.1,,90.21,,,,-11,,Clear
1/28/2019 3:00,2019,1,28,3:00,-5.5,,-12.1,,60,,31,,15,,24.1,,90.24,,,,-11,,NA
1/28/2019 4:00,2019,1,28,4:00,-5.5,,-12.3,,59,,32,,19,,24.1,,90.24,,,,-12,,NA
1/28/2019 5:00,2019,1,28,5:00,-6.8,,-13,,61,,30,,6,,24.1,,90.21,,,,-10,,Clear
1/28/2019 6:00,2019,1,28,6:00,-6.7,,-13.2,,60,,29,,6,,24.1,,90.2,,,,-10,,NA
1/28/2019 7:00,2019,1,28,7:00,-7.7,,-13.4,,64,,32,,7,,24.1,,90.22,,,,-11,,NA
1/28/2019 8:00,2019,1,28,8:00,-8.1,,-13.5,,65,,33,,13,,64.4,,90.23,,,,-14,,Mainly Clear
1/28/2019 9:00,2019,1,28,9:00,-7.1,,-12.7,,65,,31,,10,,64.4,,90.24,,,,-12,,NA
1/28/2019 10:00,2019,1,28,10:00,-5.4,,-11.2,,64,,31,,13,,64.4,,90.22,,,,-11,,NA
1/28/2019 11:00,2019,1,28,11:00,-5.3,,-12.1,,59,,25,,13,,64.4,,90.2,,,,-10,,Mainly Clear
1/28/2019 12:00,2019,1,28,12:00,-4.3,,-11.7,,56,,28,,16,,64.4,,90.11,,,,-10,,NA
1/28/2019 13:00,2019,1,28,13:00,-3.1,,-12.8,,47,,26,,10,,64.4,,90.03,,,,-7,,NA
1/28/2019 14:00,2019,1,28,14:00,-2,,-13.4,,42,,33,,16,,64.4,,89.97,,,,-7,,Mainly Clear
1/28/2019 15:00,2019,1,28,15:00,-1.7,,-13.9,,39,,32,,13,,64.4,,89.91,,,,-6,,NA
1/28/2019 16:00,2019,1,28,16:00,-1.7,,-13.4,,41,,34,,14,,64.4,,89.88,,,,-6,,NA
1/28/2019 17:00,2019,1,28,17:00,-3.5,,-12.4,,50,,1,,13,,64.4,,89.9,,,,-8,,Mainly Clear
1/28/2019 18:00,2019,1,28,18:00,-4.8,,-11.6,,59,,2,,17,,64.4,,89.92,,,,-11,,NA
1/28/2019 19:00,2019,1,28,19:00,-6.3,,-11.5,,67,,36,,13,,24.1,,89.92,,,,-12,,NA
1/28/2019 20:00,2019,1,28,20:00,-7.2,,-12.2,,68,,1,,5,,24.1,,89.98,,,,-10,,Mainly Clear
1/28/2019 21:00,2019,1,28,21:00,-7.8,,-12.2,,71,,29,,6,,24.1,,89.98,,,,-11,,NA
1/28/2019 22:00,2019,1,28,22:00,-8.1,,-12.1,,73,,32,,4,,24.1,,89.99,,,,-10,,NA
1/28/2019 23:00,2019,1,28,23:00,-8,,-12,,73,,25,,4,,24.1,,89.98,,,,-10,,Clear
1/29/2019 0:00,2019,1,29,0:00,-10.8,,-14.6,,74,,4,,4,,24.1,,89.96,,,,-13,,NA
1/29/2019 1:00,2019,1,29,1:00,-11.5,,-14.5,,78,,36,,1,,24.1,,89.92,,,,-12,,NA
1/29/2019 2:00,2019,1,29,2:00,-11.7,,-14.7,,79,,36,,2,,24.1,,89.85,,,,-13,,Clear
1/29/2019 3:00,2019,1,29,3:00,-11.2,,-14.1,,80,,21,,7,,24.1,,89.82,,,,-15,,NA
1/29/2019 4:00,2019,1,29,4:00,-11.8,,-14.7,,79,,22,,9,,24.1,,89.73,,,,-17,,NA
1/29/2019 5:00,2019,1,29,5:00,-12.3,,-15.1,,80,,23,,5,,24.1,,89.67,,,,-16,,Clear
1/29/2019 6:00,2019,1,29,6:00,-12.4,,-15.2,,80,,22,,7,,24.1,,89.63,,,,-17,,NA
1/29/2019 7:00,2019,1,29,7:00,-12.9,,-16.4,,76,,21,,12,,24.1,,89.56,,,,-19,,NA
1/29/2019 8:00,2019,1,29,8:00,-12.8,,-16.3,,76,,20,,10,,64.4,,89.48,,,,-19,,Clear
1/29/2019 9:00,2019,1,29,9:00,-12.4,,-16.6,,71,,22,,14,,64.4,,89.44,,,,-19,,NA
1/29/2019 10:00,2019,1,29,10:00,-10.3,,-15.8,,65,,23,,13,,64.4,,89.4,,,,-17,,NA
1/29/2019 11:00,2019,1,29,11:00,-7.3,,-14.3,,57,,22,,18,,64.4,,89.3,,,,-14,,Mainly Clear
1/29/2019 12:00,2019,1,29,12:00,-5.2,,-13.2,,53,,21,,13,,64.4,,89.2,,,,-10,,NA
1/29/2019 13:00,2019,1,29,13:00,-3.2,,-12.4,,49,,22,,8,,64.4,,89.12,,,,-6,,NA
1/29/2019 14:00,2019,1,29,14:00,-2,,-12,,46,,18,,13,,64.4,,89,,,,-6,,Mostly Cloudy
1/29/2019 15:00,2019,1,29,15:00,-1.3,,-11.6,,46,,18,,10,,64.4,,88.95,,,,-5,,NA
1/29/2019 16:00,2019,1,29,16:00,-1.9,,-10.4,,52,,20,,11,,64.4,,88.88,,,,-6,,NA
1/29/2019 17:00,2019,1,29,17:00,-4.1,,-9.8,,65,,19,,11,,64.4,,88.79,,,,-9,,Mainly Clear
1/29/2019 18:00,2019,1,29,18:00,-6,,-11.3,,67,,18,,8,,24.1,,88.72,,,,-10,,NA
1/29/2019 19:00,2019,1,29,19:00,-4.8,,-9.3,,71,,36,,2,,24.1,,88.68,,,,-6,,NA
1/29/2019 20:00,2019,1,29,20:00,-4.5,,-9.2,,70,,22,,8,,24.1,,88.61,,,,-8,,Clear
1/29/2019 21:00,2019,1,29,21:00,-6,,-10.1,,73,,21,,3,,24.1,,88.6,,,,-7,,NA
1/29/2019 22:00,2019,1,29,22:00,-5.5,,-12.9,,56,,36,,2,,24.1,,88.57,,,,-6,,NA
1/29/2019 23:00,2019,1,29,23:00,-7.9,,-14,,62,,35,,8,,24.1,,88.54,,,,-12,,Clear
1/30/2019 0:00,2019,1,30,0:00,-6.7,,-12.4,,64,,36,,3,,24.1,,88.5,,,,-8,,NA
1/30/2019 1:00,2019,1,30,1:00,-9.3,,-14.1,,69,,18,,9,,24.1,,88.41,,,,-14,,NA
1/30/2019 2:00,2019,1,30,2:00,-5.4,,-12.9,,56,,21,,11,,24.1,,88.31,,,,-10,,Clear
1/30/2019 3:00,2019,1,30,3:00,-4.8,,-12.9,,53,,36,,2,,24.1,,88.27,,,,-6,,NA
1/30/2019 4:00,2019,1,30,4:00,-8.5,,-13.2,,69,,35,,5,,24.1,,88.19,,,,-11,,NA
1/30/2019 5:00,2019,1,30,5:00,-7.5,,-12.7,,67,,33,,3,,24.1,,88.15,,,,-9,,Mainly Clear
1/30/2019 6:00,2019,1,30,6:00,-6.6,,-10.5,,74,,36,,2,,24.1,,88.07,,,,-8,,NA
1/30/2019 7:00,2019,1,30,7:00,-3,,-11.7,,52,,25,,7,,24.1,,88.02,,,,-6,,NA
1/30/2019 8:00,2019,1,30,8:00,-3.4,,-10.3,,59,,19,,5,,64.4,,87.99,,,,-5,,Mostly Cloudy
1/30/2019 9:00,2019,1,30,9:00,-2.8,,-11,,54,,36,,1,,48.3,,87.96,,,,-3,,NA
1/30/2019 10:00,2019,1,30,10:00,4.6,,-8.3,,39,,31,,22,,64.4,,87.93,,,,,,NA
1/30/2019 11:00,2019,1,30,11:00,3.6,,-7.2,,45,,1,,13,,64.4,,87.91,,,,,,Mostly Cloudy
1/30/2019 12:00,2019,1,30,12:00,5.1,,-7.3,,40,,2,,10,,64.4,,87.86,,,,,,NA
1/30/2019 13:00,2019,1,30,13:00,5.5,,-6,,43,,7,,6,,64.4,,87.82,,,,,,NA
1/30/2019 14:00,2019,1,30,14:00,6.3,,-6.3,,40,,12,,7,,56.3,,87.82,,,,,,Mostly Cloudy
1/30/2019 15:00,2019,1,30,15:00,4.1,,-5.5,,49,,19,,12,,40.2,,87.83,,,,,,NA
1/30/2019 16:00,2019,1,30,16:00,4.5,,-5.8,,47,,18,,13,,48.3,,87.81,,,,,,NA
1/30/2019 17:00,2019,1,30,17:00,4.1,,-6.2,,47,,18,,13,,56.3,,87.9,,,,,,Mostly Cloudy
1/30/2019 18:00,2019,1,30,18:00,3.3,,-5,,55,,3,,12,,40.2,,88.04,,,,,,NA
1/30/2019 19:00,2019,1,30,19:00,1.9,,-4.4,,63,,3,,4,,24.1,,88.11,,,,,,NA
1/30/2019 20:00,2019,1,30,20:00,1.8,,-4.1,,65,,20,,9,,24.1,,88.02,,,,,,Cloudy
1/30/2019 21:00,2019,1,30,21:00,2,,-4.2,,63,,26,,7,,24.1,,88.06,,,,,,NA
1/30/2019 22:00,2019,1,30,22:00,2.3,,-4.3,,62,,24,,5,,24.1,,88.02,,,,,,NA
1/30/2019 23:00,2019,1,30,23:00,0.8,,-4.2,,69,,21,,9,,24.1,,87.97,,,,,,Mostly Cloudy
1/31/2019 0:00,2019,1,31,0:00,0,,-4.5,,72,,18,,4,,24.1,,87.94,,,,-1,,NA
1/31/2019 1:00,2019,1,31,1:00,-0.4,,-4.9,,71,,21,,4,,24.1,,87.93,,,,-2,,NA
1/31/2019 2:00,2019,1,31,2:00,-2.5,,-6,,77,,18,,3,,24.1,,87.92,,,,-4,,Mainly Clear
1/31/2019 3:00,2019,1,31,3:00,-1.2,,-5.5,,73,,16,,5,,24.1,,87.9,,,,-3,,NA
1/31/2019 4:00,2019,1,31,4:00,-3.3,,-6.9,,76,,6,,4,,24.1,,87.9,,,,-5,,NA
1/31/2019 5:00,2019,1,31,5:00,-3,,-6.6,,76,,19,,9,,24.1,,87.89,,,,-7,,Mainly Clear
1/31/2019 6:00,2019,1,31,6:00,-3,,-6.9,,74,,19,,6,,24.1,,87.9,,,,-5,,NA
1/31/2019 7:00,2019,1,31,7:00,-1.5,,-5.8,,73,,19,,7,,24.1,,87.81,,,,-4,,NA
1/31/2019 8:00,2019,1,31,8:00,-1.8,,-6.1,,73,,21,,9,,64.4,,87.77,,,,-5,,Cloudy
1/31/2019 9:00,2019,1,31,9:00,-1.7,,-5.3,,76,,36,,3,,64.4,,87.73,,,,-3,,NA
1/31/2019 10:00,2019,1,31,10:00,0.2,,-3.9,,74,,36,,1,,64.4,,87.72,,,,,,NA
1/31/2019 11:00,2019,1,31,11:00,3.5,,-4.4,,56,,21,,10,,64.4,,87.68,,,,,,Mostly Cloudy
1/31/2019 12:00,2019,1,31,12:00,6.3,,-3,,51,,21,,10,,64.4,,87.67,,,,,,NA
1/31/2019 13:00,2019,1,31,13:00,7.5,,-2.3,,50,,20,,8,,64.4,,87.61,,,,,,NA
1/31/2019 14:00,2019,1,31,14:00,5.8,,-2.9,,53,,1,,21,,64.4,,87.63,,,,,,Mostly Cloudy
1/31/2019 15:00,2019,1,31,15:00,4,,-4,,56,,36,,18,,56.3,,87.64,,,,,,NA
1/31/2019 16:00,2019,1,31,16:00,2.5,,-4.2,,62,,1,,16,,48.3,,87.68,,,,,,NA
1/31/2019 17:00,2019,1,31,17:00,1,,-4.3,,68,,2,,16,,32.2,,87.66,,,,,,Mostly Cloudy
1/31/2019 18:00,2019,1,31,18:00,-1.1,,-4.1,,80,,1,,15,,24.1,,87.63,,,,-6,,NA
1/31/2019 19:00,2019,1,31,19:00,-2.2,,-4.3,,85,,36,,7,,24.1,,87.65,,,,-5,,NA
1/31/2019 20:00,2019,1,31,20:00,-2.8,,-4.6,,88,,34,,7,,24.1,,87.64,,,,-6,,Clear
1/31/2019 21:00,2019,1,31,21:00,-3.9,,-5.4,,89,,36,,10,,24.1,,87.64,,,,-8,,NA
1/31/2019 22:00,2019,1,31,22:00,-3.8,,-5.2,,90,,35,,12,,19.3,,87.59,,,,-8,,NA
1/31/2019 23:00,2019,1,31,23:00,-3.7,,-5,,91,,35,,9,,8.1,,87.59,,,,-7,,Fog
2/1/2019 0:00,2019,2,1,0:00,-3.4,,-4.6,,92,,1,,12,,3.6,,87.59,,,,-8,,Fog
2/1/2019 1:00,2019,2,1,1:00,-2.7,,-3.6,,94,,3,,18,,0.4,,87.69,,,,-8,,Freezing Fog
2/1/2019 2:00,2019,2,1,2:00,-3.5,,-4.2,,95,,4,,18,,0.4,,87.73,,,,-9,,Freezing Fog
2/1/2019 3:00,2019,2,1,3:00,-5.4,,-6.2,,94,,3,,28,,0.4,,87.83,,,,-13,,Freezing Fog
2/1/2019 4:00,2019,2,1,4:00,-7.7,,-8.9,,91,,1,,26,,1.6,,87.93,,,,-16,,"Snow Grains,Fog"
2/1/2019 5:00,2019,2,1,5:00,-9.4,,-10.8,,90,,1,,29,,3.2,,88,,,,-19,,"Snow Grains,Fog"
2/1/2019 6:00,2019,2,1,6:00,-11.3,,-12.9,,88,,3,,30,,2.8,,88.01,,,,-21,,Snow
2/1/2019 7:00,2019,2,1,7:00,-12.8,,-14.6,,87,,2,,26,,2,,88.08,,,,-23,,Snow
2/1/2019 8:00,2019,2,1,8:00,-13.8,,-15.7,,86,,4,,21,,2.4,,88.12,,,,-23,,Snow
2/1/2019 9:00,2019,2,1,9:00,-14.2,,-16.2,,85,,3,,17,,1.6,,88.14,,,,-22,,"Snow Grains,Fog"
2/1/2019 10:00,2019,2,1,10:00,-14.3,,-16.2,,86,,6,,18,,2.4,,88.14,,,,-23,,"Snow,Snow Grains,Fog"
2/1/2019 11:00,2019,2,1,11:00,-14.3,,-16.3,,85,,5,,15,,3.6,,88.1,,,,-22,,"Snow Grains,Fog"
2/1/2019 12:00,2019,2,1,12:00,-14.5,,-16.5,,85,,8,,12,,4.8,,88.13,,,,-21,,"Snow Grains,Fog"
2/1/2019 13:00,2019,2,1,13:00,-14.5,,-16.5,,85,,8,,13,,4.8,,88.04,,,,-22,,"Snow Grains,Fog"
2/1/2019 14:00,2019,2,1,14:00,-14.2,,-16.2,,85,,6,,13,,3.6,,88,,,,-21,,"Snow Grains,Fog"
2/1/2019 15:00,2019,2,1,15:00,-14.8,,-16.8,,85,,8,,16,,4,,87.98,,,,-23,,"Snow Grains,Fog"
2/1/2019 16:00,2019,2,1,16:00,-14.7,,-16.7,,85,,12,,13,,4.8,,87.93,,,,-22,,"Snow Grains,Fog"
